"","sub","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","defaced","site"
"100",334,3.48297927014553,2.17343690419529,-0.658968643248785,-0.148296761969149,1.29861422608374,-3.30505537999746,-0.318089337873207,2.82156417557844,0.565929524830604,0,0
"101",335,5.91785822005152,-5.93281143770906,-1.01986615344381,-2.66237628093861,-1.38881802610495,-0.534105657690174,-1.697239358646,1.33499359142066,-1.14809579455741,0,0
"102",338,3.90088909517615,2.66408329416692,1.77880351053952,-4.20716364025135,-1.2733691617832,0.946878870719951,-0.0293398063727497,2.63186604567839,0.873537146909493,0,0
"103",353,-0.221506059712066,3.5506697499929,0.999014876836137,-1.82430364299936,0.885534690700745,1.89418117903395,-0.430332710793705,-0.0983427177937781,-0.291852278735207,0,0
"104",354,-0.917943190935217,0.769841768203098,0.64963891509612,0.0219824459220476,-1.35164479780065,1.18903410657116,-0.140278812162402,-0.151270484830915,-0.81685758848355,0,0
"105",356,-0.101185225801624,2.08635421434129,1.10018565853302,-3.31276694787054,-0.357379189001713,0.615630848315796,-2.14145245509726,0.275356169430754,0.32321567410107,0,0
"106",357,1.9507227093394,-0.332474951844241,2.99407288426446,-1.5674409742997,-0.866691850497676,1.47762414770754,-0.715730701794087,1.65116991942691,-1.15235833671673,0,0
"107",362,-5.52366948257859,3.09628035233831,1.41878732218989,0.998631105239751,0.910833478278591,-0.375691038400531,1.2885353208271,-0.232201138495078,0.767622530609895,0,0
"108",363,2.10633644948189,2.44169312230284,2.67059441379797,1.81501053687753,1.27434032716327,0.592028534972181,-0.187637076543905,-0.537930648244959,0.11849065069711,0,0
"109",383,4.48521640066624,2.62829550421211,-0.792203830921499,1.59734721025224,5.42168042734679,2.02709047970233,-0.00896865526120905,1.24580653078361,0.370064343841954,0,0
"110",384,3.91951519555765,1.40104932625808,2.48908375715464,2.31670929557847,5.64158075824927,2.665550996132,-1.23418259890061,0.345945436987857,0.47592291084512,0,0
"111",385,5.9610176933891,-1.95667046653751,2.74357972002899,-0.470360770623362,-0.835669161167371,0.679977164045073,0.35284733229919,-0.405689727986597,-1.07069526236343,0,0
"112",386,-4.23129898928584,3.30848383470146,-2.21961259385569,1.94773203196184,3.1498198794417,0.887220757108507,0.350004258518908,-0.305838871662161,-0.349843155936575,0,0
"113",387,-0.90222037581417,-2.27463248000235,-0.80332195612318,0.349843000170627,2.94575183588516,-0.67246855996767,-0.528803473018977,-0.590162513555393,-1.97747050177833,0,0
"114",396,-2.70134152085404,-0.735783815014318,0.574652510297615,0.313831893070742,0.354914086259486,-1.54987391532321,-0.543662233047345,-0.449419680639634,-0.92055344258275,0,0
"115",436,-5.84487132975866,-0.464961334142003,-2.38480846114409,3.10490633847659,0.253478639382763,0.186504900132384,1.43589578600822,-1.80610573600673,-0.788510707092302,0,0
"116",437,2.11586944425017,1.37662485355784,-1.44510804718385,2.62915877932072,0.0242086604443929,1.88813991475443,-0.662895134113429,0.201326499107915,-0.434879998495457,0,0
"117",438,0.0116436279815212,1.28559896631517,-1.10054955002128,1.43219782643599,2.4162941892539,-0.38151424696932,-2.15466785027839,-0.924268252357987,-0.108487516218639,0,0
"118",439,-7.9226935268915,1.1347135856885,0.853348142581071,2.947340476541,2.92094053496143,-0.31299044222662,0.644391626607971,0.355651354443543,0.666859207970392,0,0
"119",440,-1.58571313383626,-0.483671712673784,-1.64563638539029,-0.668798303446564,-0.0931543327702911,1.28677584499885,-0.197009455414303,-0.114477949865117,-0.274351533085222,0,0
"120",441,-5.43994045512505,-0.827371346549657,0.984840157168981,0.486187843923562,2.51337215886381,0.134715451984875,-0.627012500687767,-0.533112799737312,-0.235637918966191,0,0
"121",443,10.1550726569415,-4.32805047832631,3.13225959220988,-1.63344842576472,0.169055639871889,0.698796886072582,2.10633343803286,1.00733176028338,-1.18077885720433,0,0
"122",444,-0.811547721877074,1.66366897490154,4.14623306802496,-1.61467048840297,-1.42512818888797,0.0149704549683284,0.461171855883593,1.17593314923213,-0.158811713955634,0,0
"123",445,-2.78660745415131,-1.7539432239606,-2.10307393773078,2.73309877023416,2.08629774570564,-0.658992782255114,-0.807686071712247,1.69595967038264,-0.0473801366670138,0,0
"124",446,2.93767141014758,2.34581124141251,0.523052372110386,1.71650586894909,-0.110341941535873,2.51641128666395,-0.744979255986796,1.05820534361214,-0.463723295221768,0,0
"125",448,11.1299509822071,-2.36982242859097,2.07094569732422,1.60576075115731,0.449640733160593,4.08808395322013,1.46083543616629,1.03068337108049,-0.0434677993455077,0,0
"126",451,0.0707057346739666,4.765120099133,-3.64745283659708,1.82790602303557,-1.43445473024507,-1.08811327374761,-0.110596549690527,-0.207453247741244,-0.904519253978922,0,0
"127",452,8.3909266193637,2.4428147657363,2.06198027347715,0.605806870438781,-0.0472079749584959,1.26562669397743,0.212684659886689,1.84223505922816,0.994414525572006,0,0
"128",453,5.7879326894515,-5.67925618585698,-2.39267253207742,-1.03772716269799,1.18818483064316,-2.21079761584957,-1.95378723904981,4.20615998967644,-0.617333573630802,0,0
"129",465,7.8865114480713,-1.8961397363682,3.21868710811171,3.1440856332718,-1.2371573783297,1.94973895830354,0.0572155860586518,0.237334430133581,0.185551141716334,0,0
"130",481,3.64202071587396,-1.10601661547174,-0.892735861332185,-1.36292989046564,-0.547558009280675,0.209305328560541,-1.78366024057347,-2.20449466507261,2.21385224711005,0,0
"131",482,6.85022627698919,1.17274460834423,0.781950912819425,-0.335118845224622,-2.24412115657288,1.0797309656352,-1.33372378131454,-1.09729892601354,0.540268149832923,0,0
"132",483,-0.118745242523606,-2.66220175745088,-1.6729666072049,3.93668795344962,0.28976520862732,-2.71509113049995,-0.747477303046896,0.450630620190176,-1.23192351642184,0,0
"133",484,1.76299257822564,-0.0823479165488566,-1.22068088425502,-2.97035213618122,-0.371349350466742,-2.58910861731756,-0.746625681333637,-0.213608768004249,1.56017087729339,0,0
"134",485,5.15900695149787,4.0374473807427,-0.382427146703943,-3.63784244620314,-0.013526335892058,-3.14471695460922,0.0584862334804588,-1.9521637266328,-0.575810128910706,0,0
"135",508,3.23817774842246,4.31688925503131,0.448351606681131,-0.941957300786542,-1.38108130932915,1.0675960925848,-0.870125635519586,0.977974152016503,-1.29387576682557,0,0
"136",511,5.64527779161396,3.7396512642205,-0.313459840131695,1.94324447014339,-1.58432133836744,2.95342642374692,-1.02901215798265,1.26657283282455,-0.67104392467523,0,0
"137",515,4.81520321212336,3.2812826994949,-0.26293129287145,-1.05467143821614,-0.250178797932173,-0.737261151735397,-1.08065124240137,-0.051634443808644,-1.17033536755196,0,0
"138",516,4.98996000345046,1.13737670415487,1.72181423202161,-1.01537846386253,-1.29888056312033,1.50777423407848,-1.11058115578515,-0.453385592382614,0.409693253797826,0,0
"139",518,10.102610497676,1.15298408486449,1.24768684737872,0.917759368893418,-2.74221849896514,2.56013226291936,0.773172907277814,-0.525136324491038,0.0543551085416794,0,0
"140",519,0.0910161531761919,-2.19202362734989,0.297922176521129,0.870041607395116,-3.37116589775028,-0.358516279547372,-2.72550436852614,-0.577495173045431,1.61626677743411,0,0
"141",521,5.31956280115131,0.542625490959065,3.81268209226633,3.61127511710309,1.28471280720087,-0.30313699585292,-0.345713477681877,0.304173442820291,0.318379851043163,0,0
"142",522,-6.06323833334622,1.19886300185365,0.23137248426193,0.995070474364304,1.06096826458782,-1.07957045561488,1.02768025948882,-0.712191995164085,-0.334953561412878,0,0
"143",524,-0.0468561557931883,0.412032508384473,0.117633636785889,-3.31970737730362,0.114512442780659,-1.14806898489789,0.360482794655094,1.83472091897964,-1.53378695302493,0,0
"144",525,0.652051431190148,0.542870962507213,-3.97079770535565,0.205283666628006,1.57266954615557,-2.55373670144302,0.336795547882098,-0.165349239509623,-0.0209141243355377,0,0
"145",526,1.30477064634187,7.82024134613154,0.444439597377585,-0.977282187840183,1.82502013671438,1.04611666597853,-2.13948386828016,-1.71490391630253,-0.887274746498161,0,0
"146",527,-2.96379563927287,-9.24890787529501,-0.476003010038784,-2.03354406980286,2.03445884296463,-1.84063942305325,0.777049530166817,0.502385909845455,-1.62375247729308,0,0
"147",537,5.74826061836384,-0.796829020445941,-2.48220420346205,3.12361988872372,0.328834433910832,2.70969043869455,0.27069384846721,-0.135583334259376,-1.51764823646601,0,0
"148",538,10.0232771293105,-2.64278534287059,3.73197337223322,4.34087789189672,3.71145387806713,2.17366440743424,2.8166848448787,-0.254709972324258,1.19838047839319,0,0
"149",544,6.63987711194004,3.46727660568841,-0.227943232427402,-3.3144377198524,0.895548507791923,-2.39900000946858,1.07749802123741,-0.40412918393971,-0.860180506137109,0,0
"150",546,2.6636789698719,4.57874249959512,0.118375151731011,-0.630207020247342,-0.747310747268501,-1.34409628068087,-0.793467034303057,1.50999281217556,-0.0449208579890005,0,0
"151",556,3.54194123479687,-1.14118178766858,0.386268289139258,2.9563376546968,-0.0135509909585083,-2.49597235684631,0.475489366810472,-0.428094973491698,-0.410177181555659,0,0
"152",559,6.51119162631074,5.12658647490737,0.913400389826615,3.20053803361406,-1.18358910366334,3.39474397547035,-0.562081535890819,1.68172281448804,-0.535176837771201,0,0
"153",565,1.00881794748021,-2.59844943863917,0.963711623383645,-1.07529200247996,-0.717991728431315,1.08940329215601,-2.03740181785197,-0.650042888086624,0.701717248619916,0,0
"154",566,-2.36058858115846,3.5485952604038,0.463210618678659,-0.979401413689202,0.758793558118768,-0.813238816584492,-0.0584865737619269,-0.312350379662886,0.196566987688474,0,0
"155",567,-2.84796084258012,3.27765309840416,1.2848588347535,1.08397013920404,-2.30845806533324,2.33205255821046,-1.00978047786723,-0.0182027999377947,-0.954907989041415,0,0
"156",568,0.754165865131032,2.98175489559219,1.62004528243589,-2.16518232540226,0.115967082073829,0.355220537027681,-0.65026065337684,0.289929084403443,0.290713433688759,0,0
"157",572,-1.22010980737551,4.78420367095545,-0.300752102641012,0.242401319384305,-0.632260978103138,2.04235522527628,-0.681182527790492,-1.06676635181958,-1.76141654686168,0,0
"158",575,0.546249947486875,4.04556552637969,-2.2095250581532,0.525562393587256,-0.0857855495211348,-0.727139028935457,-0.293132694778631,-1.32959542580963,-0.85018458629902,0,0
"159",577,3.74112872705902,-0.235747383853703,3.89371878074578,-0.971701199879414,-0.432998247978856,2.2392918712979,-1.39897350793265,1.61872661862888,-0.963196919408688,0,0
"160",586,-5.72567548636826,-5.2153373368304,-1.0161133996288,-0.46391278877821,0.809318030191002,-0.813286449495627,-0.655120077511467,0.967346702318212,2.5239190861505,0,0
"161",598,0.646690449663721,1.21405472472779,-2.16771122086664,-0.08603197320649,2.49360189814057,0.847899813761119,-0.473685878144517,0.387015621897448,-1.34481278876367,0,0
